smiles,pIC50,IC50_nM,source,activity_type,chembl_id,MW,LogP,HBD,HBA
CO[C@H]1CC[C@H](Nc2ccn3ncc(-c4cccc(OC(F)(F)F)c4)c3n2)CC1,5.441291429466834,3620.0,ChEMBL_IC50,IC50,,406.41,4.66,1,6
O=C(CC1CNC(=O)c2cc(-c3cccc(C(F)(F)F)c3)cn21)NCc1cccc(F)c1,5.441291429466834,3620.0,ChEMBL_IC50,IC50,,445.42,4.3,2,3
FC(F)(F)Oc1cccc(-c2cnn3ccc(NCC4CCOCC4)nc23)c1,5.428291168191312,3730.0,ChEMBL_IC50,IC50,,392.38,4.13,1,6
CN1CCOc2c1cnn1c(-c3ccc4cccc(NC(=O)C5CCNCC5)c4n3)nnc21,5.42712839779952,3740.0,ChEMBL_IC50,IC50,,444.5,2.11,2,9
O=c1[nH]c(-c2ccccc2Cl)nc2c1oc1ccc(O)cc12,5.425390058659813,3755.0,ChEMBL_IC50,IC50,,312.71,3.7,2,4
COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(c(C(=O)N[C@H](CN)c3ccccc3)nn1C)CCC2,5.424696666577601,3761.0,ChEMBL_IC50,IC50,,623.76,3.37,4,10
Cc1c[nH]c2cnc(-c3cccnc3)cc12,5.41,3890.4514499428046,ChEMBL,Ki,CHEMBL3634787,209.25,2.93,1,2
Cc1ccc2oc3c(=O)[nH]c(-c4ccccc4Cl)nc3c2c1,5.405165644416682,3934.0,ChEMBL_IC50,IC50,,310.74,4.3,1,3
CCCN1CCOc2c1cnn1c(-c3ccc4cccc(NCC5CCNCC5)c4n3)nnc21,5.396855627379818,4010.0,ChEMBL_IC50,IC50,,458.57,3.36,2,9
Cn1ncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCCNCC3)n2)cc1=O,5.39,4073.8027780411303,ChEMBL,Ki,CHEMBL3916844,402.46,1.38,1,9
CC(C)(O)[C@H]1CC[C@H](Nc2ccn3ncc(-c4cccc(OC(F)(F)F)c4)c3n2)CC1,5.388276691992658,4090.0,ChEMBL_IC50,IC50,,434.46,5.04,2,6
Fc1cccc(F)c1-c1cccc(CNc2cnccc2OC2CCNCC2)n1,5.376750709602099,4200.0,ChEMBL_IC50,IC50,,396.44,4.16,2,5
c1cc(OCCC2CCCCN2)c2nc(-c3nnc4ccccn34)ccc2c1,5.374790474618119,4219.0,ChEMBL_IC50,IC50,,373.46,3.86,1,6
NC(=O)c1cc(Cl)c2c(Cl)c(I)n(C3CNC3)c2n1,5.374687549038326,4220.0,ChEMBL_IC50,IC50,,411.03,2.19,2,4
CN1CCC(CNc2cccc3ccc(-c4nnc5c6c(cnn45)N(C)CCO6)nc23)CC1,5.371611069949688,4250.0,ChEMBL_IC50,IC50,,444.54,2.92,1,9
CN1CCOc2c1cnn1c(-c3ccc4cccc(NCC5CCNCC5)c4n3)nnc21,5.370590400897281,4260.0,ChEMBL_IC50,IC50,,430.52,2.58,2,9
CCN1CCCC1CNc1ccn2ncc(-c3ccc4ccccc4c3)c2n1,5.365724305374056,4308.0,ChEMBL_IC50,IC50,,371.49,4.45,1,5
CN(C)CCNc1cncc(-c2ccc3[nH]cc(-c4ccc(F)c(C(F)(F)F)c4)c3c2)n1,5.364516253185088,4320.0,ChEMBL_IC50,IC50,,443.45,5.42,2,4
FC(F)(F)c1ccc(-c2c[nH]c3ccc(-c4cncc(OC5CCNCC5)n4)cc23)cc1,5.361510743045363,4350.0,ChEMBL_IC50,IC50,,438.45,5.44,2,4
C[C@@H]1C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@H](N)[C@@H]1OCC(=O)O,5.356547323513812,4400.0,ChEMBL_IC50,IC50,,514.5,4.12,3,6
Cc1ccc(/C=C2\SC(O)=NC2=O)cc1,5.356547323513812,4400.0,ChEMBL_IC50,IC50,,219.27,2.52,1,2
CN(C)CCNc1cncc(-c2ccc3[nH]cc(-c4ccc(OC(F)(F)F)cc4)c3c2)n1,5.35261702988538,4440.0,ChEMBL_IC50,IC50,,441.46,5.16,2,5
O=C(CC1CNC(=O)c2cc(-c3ccc(F)c(F)c3)cn21)NCC1CCCCC1,5.349692476868063,4470.0,ChEMBL_IC50,IC50,,401.46,3.8,2,3
CO[C@H]1CC[C@H](Nc2ccn3ncc(-c4cccc(C(F)(F)F)c4)c3n2)CC1,5.33161408331,4660.0,ChEMBL_IC50,IC50,,390.41,4.78,1,5
c1ccc(OCCN2CCOc3c2cnn2c(-c4ccc5cccc(NCC6CCNCC6)c5n4)nnc32)cc1,5.328827157284917,4690.0,ChEMBL_IC50,IC50,,536.64,4.03,2,10
O=C1NC(=O)/C(=C/c2ccccc2)S1,5.327902142064283,4700.0,ChEMBL_IC50,IC50,,205.24,2.01,1,3
CN1CCOc2c1cnn1c(-c3ccc4cccc(NCC5CCNCC5)c4c3)nnc21,5.3124710387853655,4870.0,ChEMBL_IC50,IC50,,429.53,3.18,2,8
c1cc(O[C@H]2CCNC2)c2nc(-c3nnc4ccccn34)ccc2c1,5.308918507877031,4910.0,ChEMBL_IC50,IC50,,331.38,2.69,1,6
CC(C)c1ccccc1-c1nc2c(oc3ccc(Br)cc32)c(=O)[nH]1,5.301029995663981,5000.0,ChEMBL_IC50,IC50,,383.25,5.22,1,3
COc1cccc2oc3c(=O)[nH]c(-c4ccccc4Cl)nc3c12,5.301029995663981,5000.0,ChEMBL_IC50,IC50,,326.74,4.0,1,4
COc1ccc2c(c1)oc1c(=O)[nH]c(-c3ccccc3Cl)nc12,5.301029995663981,5000.0,ChEMBL_IC50,IC50,,326.74,4.0,1,4
CC(=O)Nc1ccc2oc3c(=O)[nH]c(-c4ccccc4Cl)nc3c2c1,5.301029995663981,5000.0,ChEMBL_IC50,IC50,,353.77,3.95,2,4
CNc1ccc2oc3c(=O)[nH]c(-c4ccccc4Cl)nc3c2c1,5.301029995663981,5000.0,ChEMBL_IC50,IC50,,325.76,4.03,2,4
Nc1ccc2oc3c(=O)[nH]c(-c4ccccc4Cl)nc3c2c1,5.301029995663981,5000.0,ChEMBL_IC50,IC50,,311.73,3.57,2,4
O=c1[nH]c(-c2ccccc2Cl)nc2c1oc1ccc(OC(F)(F)F)cc12,5.301029995663981,5000.0,ChEMBL_IC50,IC50,,380.71,4.89,1,4
O=c1[nH]c(-c2ccccc2Cl)nc2c1oc1ccc(-c3ccccc3)cc12,5.301029995663981,5000.0,ChEMBL_IC50,IC50,,372.81,5.66,1,3
O=c1[nH]c(-c2ccccc2Cl)nc2c1oc1ccccc12,5.301029995663981,5000.0,ChEMBL_IC50,IC50,,296.71,3.99,1,3
Nc1ccc(-c2c[nH]c3ccc(-c4cnccn4)cc23)c(F)n1,5.301029995663981,5000.0,ChEMBL_IC50,IC50,,305.32,3.41,2,4
Cc1noc(C)c1-c1ccncc1Nc1ncc2ccc(-c3c(F)cccc3F)nn12,5.301,4999.999999999999,ChEMBL,IC50,CHEMBL3906955,418.41,5.08,1,7
CC(C)CN(C(=O)c1cccnc1)c1c2ccccc2c(=O)n2c1[nH]c1ccccc12,5.301,4999.999999999999,ChEMBL,Kd,CHEMBL4247704,410.48,4.63,1,4
COc1ccccc1-c1nc2c(oc3ccc(Br)cc32)c(=O)[nH]1,5.301,4999.999999999999,ChEMBL,IC50,CHEMBL2035618,371.19,4.11,1,4
O=C(CC1CNC(=O)c2cc(-c3cccc(C(F)(F)F)c3)cn21)NCC1CCCCC1,5.301,4999.999999999999,ChEMBL,IC50,CHEMBL3298818,433.47,4.55,2,3
Cc1ccc(Cl)cc1-c1cc2n(c1)C(CC(=O)NCc1ccco1)CNC2=O,5.301,4999.999999999999,ChEMBL,IC50,CHEMBL3298888,397.86,3.7,2,4
C[C@@H](CN1CCN(C)CC1)NC(=O)C[C@H]1CNC(=O)c2cc(-c3cccc(Cl)c3)cn21,5.301,4999.999999999999,ChEMBL,IC50,CHEMBL3297768,443.98,2.24,2,5
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(c(C(N)=O)c(C)n1C)CC2,5.301,4999.999999999999,ChEMBL,IC50,CHEMBL3703177,461.57,2.49,2,8
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,5.3,5011.872336272725,ChEMBL,Kd,CHEMBL535,398.48,3.33,3,3
CN(C)CCNc1cncc(-c2ccc3[nH]cc(-c4ccc(-c5ccccc5)cc4)c3c2)n1,5.273272790973428,5330.0,ChEMBL_IC50,IC50,,433.56,5.93,2,4
C[C@@H]1C[C@H](N)CN(c2ccncc2NC(=O)c2ccc3occ(-c4cnn(C)c4)c3n2)C1,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,431.5,3.05,2,8
C[C@@H]1C[C@H](N)CN(c2ccncc2NCc2nc(-c3c(F)cccc3F)sc2N)C1,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,430.53,3.85,3,7
COc1ccc(-c2coc3ccc(C(=O)Nc4cnccc4N4C[C@H](C)C[C@H](N)C4)nc23)cn1,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,458.52,3.72,2,8
COc1ccc(-c2coc3ccc(C(=O)Nc4cnccc4N4C[C@@H](N)[C@H](O)[C@@H](C)C4)nc23)cn1,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,474.52,2.69,3,9
C[C@H]1CN(c2ccncc2NC(=O)c2ccc3oc(-c4ccc(N5CCOCC5)nc4)cc3n2)C[C@@H](N)[C@@H]1O,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,529.6,2.52,3,10
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(-c4ccc(C(F)(F)F)nc4)cnc23)C1,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,523.53,6.33,2,5
CCc1cc2c(F)ccc(C(=O)Nc3cnccc3[C@@H]3C[C@H](C)C[C@H](N)C3)c2nn1,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,407.49,4.21,2,5
C[C@@H]1C[C@H](N)CN(c2ccncc2NC(=O)c2ccc3oc(-c4ccc(N5CCOCC5)nc4)cc3n2)C1,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,513.6,3.55,2,9
C[C@@H]1C[C@H](N)CN(c2ccncc2NC(=O)c2ccc3ccc(N4CC(C)(C)C4)cc3n2)C1,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,444.58,3.9,2,6
N#CC1CCN(c2cnc3ccc(C(=O)Nc4cnccc4N4C[C@@H](N)[C@H](O)[C@@H](C5CC5)C4)nc3c2)CC1,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,512.62,2.55,3,9
C[C@@H]1C[C@H](N)CN(c2ccncc2NCc2ccnc(-c3c(F)cccc3F)n2)C1,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,410.47,3.6,2,6
C[C@@H]1C[C@H](N)CN(c2c(NCc3ccc(F)c(-c4c(F)cccc4F)n3)cnc3c2CC[C@H]3O)C1,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,483.54,4.33,3,6
C[C@H]1CN(c2c(NCc3ccc(F)c(-c4c(F)cccc4F)n3)cnc3c2CCO3)C[C@@H](N)[C@@H]1O,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,485.51,3.25,3,7
C[C@H]1CN(c2ccncc2NCc2ccnc(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1O,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,426.47,2.57,3,7
COc1cncc(-c2coc3ccc(C(=O)Nc4cnccc4N4C[C@H](C)C[C@H](N)C4)nc23)c1,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,458.52,3.72,2,8
N[C@@H]1CN(c2ccncc2NCc2ccc(F)c(-c3c(F)cccc3F)n2)CC[C@H]1F,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,431.44,4.05,2,5
COc1cccc(F)c1-c1nc(CNc2cnccc2N2C[C@H](C)C[C@H](N)C2)ccc1F,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,439.51,4.22,2,6
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N[C@@H](C)C4CC4)cnc23)C1,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,461.59,5.46,3,5
C[C@H]1CN(c2ccncc2NC(=O)c2ccc3cc([C@H]4C[C@@H]4c4ccccc4)oc3n2)C[C@@H](N)[C@@H]1O,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,483.57,3.89,3,7
CC1CN(c2cnc3c(C(=O)Nc4cnccc4[C@@H]4C[C@H](C)C[C@H](N)C4)ccc(F)c3c2)C(C)CO1,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,491.61,4.87,2,6
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(-c4c(F)cccc4F)nnc23)C1,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,491.52,5.59,2,5
CC(C)c1cnn2ccc(C(=O)Nc3cnccc3[C@@H]3C[C@H](C)C[C@H](N)C3)nc12,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,392.51,3.73,2,6
CC1CN(c2cnc3c(C(=O)Nc4cnccc4[C@@H]4C[C@H](C)C[C@H](N)C4)ccc(F)c3c2)CC(C)O1,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,491.61,4.87,2,6
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(-c4cc(F)cc5cccnc45)cnc23)C1,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,523.59,6.61,2,5
C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(-c4ccc(F)c5cccnc45)cnc23)C1,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,523.59,6.61,2,5
C[C@H]1CN(c2ccncc2NC(=O)c2ccc3ccn(C4CCC4)c3n2)C[C@@H](N)[C@@H]1O,5.259637310505756,5500.0,ChEMBL_IC50,IC50,,420.52,2.55,3,7
CN1CCOc2c1cnn1c(-c3ccc4cccc(NCC5(F)CCNCC5)c4n3)nnc21,5.257274868695302,5530.0,ChEMBL_IC50,IC50,,448.51,2.67,2,9
COCCN1CCOc2c1cnn1c(-c3ccc4cccc(NCC5CCNCC5)c4n3)nnc21,5.257274868695302,5530.0,ChEMBL_IC50,IC50,,474.57,2.6,2,10
CC(C)CCN(CCCN)c1cccc2ccc(-c3nnc4ccccn34)nc12,5.2539109569438,5573.0,ChEMBL_IC50,IC50,,388.52,4.15,1,6
O=C(O)c1cc2cc(-c3cnn(C4CCNCC4)c3)ccc2o1,5.236572006437063,5800.0,ChEMBL_IC50,IC50,,311.34,2.92,2,5
CN(C)CCNc1cncc(-c2ccc3[nH]cc(-c4ccc(C(F)(F)F)cc4)c3c2)n1,5.236572006437063,5800.0,ChEMBL_IC50,IC50,,425.46,5.28,2,4
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CCC2,5.228192121000895,5913.0,ChEMBL_IC50,IC50,,462.56,1.97,2,9
O=S1(=O)CCC(CNc2ccn3ncc(-c4cccc(C(F)(F)F)c4)c3n2)CC1,5.220403508742176,6020.0,ChEMBL_IC50,IC50,,424.45,3.65,1,6
c1cc(N[C@H]2CCNC2)c2nc(-c3nnc4ccccn34)ccc2c1,5.220042948753094,6025.0,ChEMBL_IC50,IC50,,330.4,2.72,2,6
c1cncc(-c2cc3cn[nH]c3cn2)c1,5.22,6025.5958607435805,ChEMBL,Ki,CHEMBL3634784,196.21,2.02,1,3
O=C(O)c1cc2cc(Br)cc(N[C@H]3CC[C@H](O)CC3)c2o1,5.214670164989233,6100.0,ChEMBL_IC50,IC50,,354.2,3.61,3,4
CN1CCOc2c1cnn1c(-c3ccc4cccc(NCC5CCOCC5)c4n3)nnc21,5.20690839982342,6210.0,ChEMBL_IC50,IC50,,431.5,3.01,1,9
CC(=O)Nc1nc(C(=O)Nc2ccncc2N2CCCCC2)cs1,5.2,6309.57344480193,ChEMBL,Ki,CHEMBL3103871,345.43,2.74,2,6
CO[C@H]1[C@H](C)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1N,5.180456064458132,6600.0,ChEMBL_IC50,IC50,,470.5,4.67,2,5
C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@H]1n1ccccc1=O,5.167491087293763,6800.0,ChEMBL_IC50,IC50,,533.55,5.06,2,6
O=C(O)c1cc2cc(Br)cc(N[C@H]3CC[C@@H](O)CC3)c2o1,5.167491087293763,6800.0,ChEMBL_IC50,IC50,,354.2,3.61,3,4
CC(C)Nc1ccc2cnn(-c3cncc(-c4ccc(C(=O)O)cn4)n3)c2c1,5.161150909262744,6900.0,ChEMBL_IC50,IC50,,374.4,3.4,2,7
Nc1nccnc1C(=O)Nc1ccccc1N1CCCCC1,5.16,6918.309709189362,ChEMBL,Ki,CHEMBL3103883,297.36,2.3,2,5
O=C(O)c1cc2cc(Br)cc(C(=O)NC3CCNCC3)c2o1,5.154901959985743,7000.0,ChEMBL_IC50,IC50,,367.2,2.38,3,4
O=C(O)c1cc2cc(-c3cccnc3)ccc2o1,5.1487416512809245,7100.0,ChEMBL_IC50,IC50,,239.23,3.19,1,3
C[C@@H]1C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@H](N)[C@@H]1NS(C)(=O)=O,5.1487416512809245,7100.0,ChEMBL_IC50,IC50,,533.58,3.57,3,6
c1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)cc1,5.142667503568732,7200.0,ChEMBL_IC50,IC50,,355.44,3.7,2,4
CCN(CC)CCn1c(I)c(Cl)c2c(Cl)cc(C(N)=O)nc21,5.130181792020672,7410.0,ChEMBL_IC50,IC50,,455.13,3.39,1,4
Cc1cncc(-c2cc(F)c3cnn(-c4cccc(N5CCCNCC5)n4)c3c2)n1,5.13,7413.102413009177,ChEMBL,Ki,CHEMBL4099731,403.47,3.12,1,7
c1cncc(COc2cccc3ccc(-c4nnc5ccccn45)nc23)c1,5.126505017743831,7473.0,ChEMBL_IC50,IC50,,353.39,3.92,0,6
CN(C)CCNc1cncc(-c2ccc3[nH]cc(-c4ccc(C(F)(F)F)c(F)c4)c3c2)n1,5.0996328713435295,7950.0,ChEMBL_IC50,IC50,,443.45,5.42,2,4
COC(=O)/C=C/c1cccc(-c2cncc(N3CCCN(C)CC3)n2)c1,5.097,8000.000000000004,ChEMBL,IC50,CHEMBL521831,352.44,2.47,0,6
CN1CCCN(c2cncc(-c3ccccc3)n2)CC1,5.097,8000.000000000004,ChEMBL,IC50,CHEMBL493138,268.36,2.29,0,4
CN1CCOc2c1cnn1c(-c3ccc4cccc(NC5CCCCC5)c4c3)nnc21,5.094743951251549,8040.0,ChEMBL_IC50,IC50,,414.51,4.52,1,7
O=S1(=O)CCC(CNc2ccn3ncc(-c4cccc(OC(F)(F)F)c4)c3n2)CC1,5.088309841246139,8160.0,ChEMBL_IC50,IC50,,440.45,3.53,1,7
Cc1n[nH]c2cnc(-c3cnccc3N3CCC[C@H](N)C3)cc12,5.08,8317.63771102671,ChEMBL,Ki,CHEMBL3634792,308.39,2.26,2,5
CC(C)Nc1ccc2cnn(-c3cncc(-c4ccc(C(=O)O)cc4F)n3)c2c1,5.0655015487564325,8600.0,ChEMBL_IC50,IC50,,391.41,4.14,2,6
CS(=O)(=O)c1nnc(-c2ccc3[nH]cc(-c4cccc(N5CCOCC5)n4)c3c2)s1,5.056505484093897,8780.0,ChEMBL_IC50,IC50,,441.54,2.99,1,8
Nc1cc(Oc2cccc3ccc(-c4nnc5ccccn45)nc23)ccn1,5.048905443158337,8935.0,ChEMBL_IC50,IC50,,354.37,3.71,1,7
CN1CCOc2c1cnn1c(-c3ccc4cccc(NCC5CCOCC5)c4c3)nnc21,5.002613615602686,9940.0,ChEMBL_IC50,IC50,,430.51,3.61,1,8
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,5.0,10000.0,ChEMBL,Kd,CHEMBL941,493.62,4.59,2,7
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,5.0,10000.0,ChEMBL,Kd,CHEMBL101253,346.82,5.01,1,4
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,5.0,10000.0,ChEMBL,Kd,CHEMBL14762,354.46,3.2,3,7
Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,5.0,10000.0,ChEMBL,Kd,CHEMBL278041,331.35,4.65,2,3
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,5.0,10000.0,ChEMBL,Kd,CHEMBL10,377.44,4.68,1,3
NC(=O)c1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,5.0,10000.0,ChEMBL,Kd,CHEMBL440084,384.4,3.63,2,5
Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,5.0,10000.0,ChEMBL,Kd,CHEMBL573339,348.36,2.98,1,7
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,5.0,10000.0,ChEMBL,Kd,CHEMBL1336,464.83,5.55,3,4
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,5.0,10000.0,ChEMBL,Kd,CHEMBL1721885,442.49,1.69,4,5
OC1(COc2cccc3ccc(-c4nnc5ccccn45)nc23)CCN(Cc2ccccc2)CC1,5.0,10000.0,ChEMBL_IC50,IC50,,465.56,4.35,1,7
Nc1nccc(Oc2cccc3ccc(-c4nnc5ccccn45)nc23)n1,5.0,10000.0,ChEMBL_IC50,IC50,,355.36,3.11,1,8
CCOc1cncc(-c2ccc3[nH]cc(-c4ccccc4)c3c2)n1,5.0,10000.0,ChEMBL,IC50,CHEMBL4128811,315.38,4.69,1,3
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,5.0,10000.0,ChEMBL,Kd,CHEMBL572878,464.6,3.5,3,8
O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,5.0,10000.0,ChEMBL,Kd,CHEMBL119385,436.27,5.49,0,5
CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.0,10000.0,ChEMBL,Kd,CHEMBL608533,570.65,5.91,1,6
Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1,5.0,10000.0,ChEMBL,Kd,CHEMBL1236107,359.42,3.22,0,8
CNc1nnc(-c2ccc3[nH]cc(-c4ccc(-c5cccs5)s4)c3c2)s1,5.0,10000.0,ChEMBL,IC50,CHEMBL3982420,394.55,6.19,2,6
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,5.0,10000.0,ChEMBL,Kd,CHEMBL939,446.91,4.28,1,7
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,5.0,10000.0,ChEMBL,Kd,CHEMBL5416410,506.03,2.49,3,9
CN(C)C(=O)[C@@H]1CC(Oc2cccc3ccc(-c4nnc5ccccn45)nc23)CCN1,5.0,10000.0,ChEMBL_IC50,IC50,,416.49,2.53,1,7
CON(C)C(=O)[C@@H]1CC(Oc2cccc3ccc(-c4nnc5ccccn45)nc23)CCN1,5.0,10000.0,ChEMBL_IC50,IC50,,432.48,2.46,1,8
CN(C)CCOc1cncc(-c2ccc3[nH]cc(-c4ccc(C(F)(F)F)cc4)c3c2)n1,5.0,10000.0,ChEMBL,IC50,CHEMBL4129166,426.44,5.25,1,4
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,5.0,10000.0,ChEMBL,Kd,CHEMBL607707,467.93,5.1,2,6
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,5.0,10000.0,ChEMBL,Kd,CHEMBL553,393.44,3.41,1,7
COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,5.0,10000.0,ChEMBL,Kd,CHEMBL261849,366.42,2.83,2,7
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,5.0,10000.0,ChEMBL,Kd,CHEMBL288441,530.46,5.19,1,8
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,5.0,10000.0,ChEMBL,Kd,CHEMBL477772,437.53,3.14,2,8
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,5.0,10000.0,ChEMBL,Kd,CHEMBL191003,394.36,1.22,3,8
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,5.0,10000.0,ChEMBL,Kd,CHEMBL554,581.07,6.14,2,8
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,5.0,10000.0,ChEMBL,Kd,CHEMBL124660,562.72,5.03,1,8
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,5.0,10000.0,ChEMBL,Kd,CHEMBL259084,476.87,5.87,2,5
c1cc(OC[C@@H]2CCCN2)c2nc(-c3nnc4ccccn34)ccc2c1,5.0,10000.0,ChEMBL_IC50,IC50,,345.41,3.08,1,6
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,5.0,10000.0,ChEMBL,Kd,CHEMBL24828,475.36,4.43,1,5
CCN(CC)c1cnc2ccc(-c3nc(Nc4ccc(N5CCNCC5)cn4)ncc3F)cc2n1,5.0,10000.0,ChEMBL,IC50,CHEMBL5079648,473.56,3.62,2,9
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,5.0,10000.0,ChEMBL,Kd,CHEMBL221959,312.38,1.54,1,5
CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC(F)(F)F)nc1-2,5.0,10000.0,ChEMBL,IC50,CHEMBL1236095,676.74,5.82,3,9
COc1ccc(C(=O)NCc2cccc(C(=O)Nc3ccc4c(c3)CNCC4)c2)cc1OC,5.0,10000.0,ChEMBL,IC50,CHEMBL604087,445.52,3.53,3,5
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,5.0,10000.0,ChEMBL,Kd,CHEMBL576982,560.68,5.86,2,9
CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,5.0,10000.0,ChEMBL,Kd,CHEMBL1240703,586.65,5.4,2,7
